time,region,category,cpi,purchase_volume,log_unit_value
4,West,Fruits,0.0549847207321195,0.004089119328434594,-0.5432440747181089
5,West,Fruits,-0.012773019697753471,0.6532137770045168,0.5555500973118772
6,West,Fruits,0.9280493409838607,1.9816435170805455,0.5895519032871551
7,West,Fruits,0.055910499821088346,0.32950106387337047,0.719477546296097
8,West,Fruits,-0.5105820286810062,0.07765767412881056,-0.4618490654925243
9,West,Fruits,1.3763727935974173,0.958247636997606,0.8965382766814065
10,West,Fruits,-0.6694435380989293,0.9205912550010364,-1.252032457658619
11,West,Fruits,-0.4474805232827176,0.030715169695516426,0.34414205183837343
12,West,Fruits,0.22694089011267024,0.5420744946567297,-0.6293516262118221
13,West,Fruits,-0.8813678100689392,0.3269859403371811,0.17436426232540134
14,West,Fruits,0.07041244852493447,1.1628565949138165,-0.3882603593756879
15,West,Fruits,-0.3698385341071603,0.21184522658586502,-0.8569468029908586
16,West,Fruits,-0.2148378955608005,0.695342993299183,-0.13915967549536168
17,West,Fruits,-0.6118167654576468,0.4630510918516001,-0.3107330441297418
18,West,Fruits,0.13878597856032257,0.495756339874673,0.3164807490887086
19,West,Fruits,-0.24948664419260405,0.5646448608643928,-0.40160954445954594
20,West,Fruits,0.02343306755291713,0.009024250787090468,-0.7195393218623864
21,West,Fruits,0.7569710631687355,0.08364623598754406,-0.8955191229288926
22,West,Fruits,-0.04024116611156074,0.13017122908329937,0.08384207685980533
23,West,Fruits,-0.3426398146241711,1.0063050127959412,0.41671619114867525
24,West,Fruits,-0.8209532886009843,0.21104264946100193,-0.994098261285069
25,West,Fruits,-0.6270366621358935,1.249106271757301,0.21388281725710984
26,West,Fruits,0.12166810366995556,2.024774118708792,-0.3119417369496797
27,West,Fruits,0.7465505632183511,0.5395854816802423,-0.01648100327281871
28,West,Fruits,-0.2691300404017512,0.573810229853106,0.2717177157792431
29,West,Fruits,-0.7016749720787114,1.479336955811008,-0.5076995701583695
30,West,Fruits,0.22184633065046078,0.2891053715720773,0.36095963433503386
31,West,Fruits,-0.18939794380857072,1.2192468543287278,-0.41268415883680426
32,West,Fruits,0.2439824349505584,0.07481163771202166,-0.3652815686881852
33,West,Fruits,-0.755767315111605,0.48180992963048996,-0.41722327200217624
34,West,Fruits,0.125369578247276,0.9655731331940959,-0.34986382297941665
35,West,Fruits,-0.5623641135135685,0.6928143337523248,-0.006103503982229393
36,West,Fruits,-0.48997448596461,0.5723123097991709,0.7241657673441327
37,West,Fruits,0.9107314714674127,1.7218056084368867,-1.5374464329485817
38,West,Fruits,-0.15225764654316795,0.00222064151118199,-0.16203945588079138
39,West,Fruits,-1.1341236969528434,0.851051170971799,0.07107018725618601
40,West,Fruits,0.3136972616985589,0.043513827646772064,0.3940799888242681
41,West,Fruits,0.5142794622791222,0.26646144812305766,-1.011831449872553
42,West,Fruits,-0.31878828975575574,0.6070645730662426,0.1753980395848299
43,West,Fruits,-0.025640712884676356,0.535348174377668,0.3014369991330589
44,West,Fruits,0.15477044720301233,0.20369159895926714,0.9920365233043419
45,West,Fruits,-0.1205299395787497,0.03845114912837744,0.26957617056356575
46,West,Fruits,-0.3691320267892624,1.0340122840738457,0.3482707870193034
47,West,Fruits,-0.5489062669857553,0.7004230281044587,0.520397200304886
48,West,Fruits,0.17199341485246503,0.14252762324158602,-0.2729721794203098
49,West,Fruits,0.04963954831649675,0.5883803962044118,0.18316156036045475
50,West,Fruits,0.3612393339345204,0.35334327537566423,-0.22970929469608498
51,West,Fruits,-0.08672298187182526,1.421482074769217,0.8510123517088259
52,West,Fruits,0.38865300859902957,0.6419618315714678,0.09823205985730425
53,West,Fruits,-0.12523915466030403,2.5518190201213367,-0.11964220842756203
54,West,Fruits,-0.5256975286566568,0.007280577872956052,-0.6908188303526026
55,West,Fruits,-1.1822043772423554,1.3672817622061733,-0.26424312807668643
56,West,Fruits,0.8115991253141989,0.7434213813114248,0.1235260092365347
57,West,Fruits,0.04756176552118228,1.5534372291618825,0.5884834085458426
58,West,Fruits,-0.030977403655857546,1.1749184006885849,-0.535631866841379
59,West,Fruits,0.8340370169312943,0.19185666336367527,-0.6490887139679641
60,West,Fruits,-0.21850852769057044,0.9376269332064804,-0.2506302210147207
61,West,Fruits,-0.3418382686257924,3.4364944848525245,-0.09603734784492315
62,West,Fruits,-0.34012083074984406,0.07325397773335376,-0.4484119732631165
63,West,Fruits,-0.7851642628545047,1.1512296438228542,0.15328707822669305
64,West,Fruits,-0.2969315780984367,0.16377885907064282,0.2460430155423133
65,West,Fruits,-0.22416048240989295,0.9508918692167034,0.38832811015627533
66,West,Fruits,0.3694631721179062,1.1539347754852138,0.42552343677605864
67,West,Fruits,-0.5181562403354303,0.28170040746529895,0.4925129553247393
68,West,Fruits,0.4814031545150208,0.3132009180262685,0.18723130409118302
69,West,Fruits,0.861632734567314,0.49808310825532087,0.03251001901810565
70,West,Fruits,0.6072730831511468,0.32259467585633195,0.24618392352586582
71,West,Fruits,-0.8362287769012324,0.40439547691494226,0.8207557924232544
72,West,Fruits,0.19522140262636498,0.29639538501699764,0.07306477368153626
73,West,Fruits,0.1629164275991267,0.9799257721115309,-0.09101846427815759
74,West,Fruits,-0.10205078990296376,0.370597547541062,-0.7795528061535086
75,West,Fruits,-0.766705197517525,1.3789476689632896,0.12171716439887863
76,West,Fruits,1.2222902576404955,1.1487684865126007,0.9894708653407371
77,West,Fruits,0.14802461946962794,1.524302847126961,-0.5184325394521285
78,West,Fruits,0.8426031191782277,2.412106694617621,0.17938097149638735
79,West,Fruits,0.11152577127581505,0.31486885839452344,-0.056455693297481006
80,West,Fruits,-0.08785530256350656,0.2699690411488215,0.9559231302632895
81,West,Fruits,0.0592605037441784,0.2707557609925667,-0.15516297823589592
82,West,Fruits,0.905053362376983,0.19824431898693243,0.03465572950517959
83,West,Fruits,0.29235114605961277,0.805706039043077,0.10982914929293171
0,Northeast,Vegetables,0.21249657821126647,0.6245082722075861,0.11668033262521613
1,Northeast,Vegetables,0.4792067231076833,0.9722528700546406,0.18588008045344528
2,Northeast,Vegetables,0.028095254729940768,0.005642012072106202,0.2241090922015444
3,Northeast,Vegetables,-0.0404352296953817,1.4817688526366395,-0.3869586852690321
4,Northeast,Vegetables,0.8602582727104705,0.6877685468363843,0.1588910197518742
5,Northeast,Vegetables,-0.9464938328377366,0.48128912096387577,0.14049515516773403
6,Northeast,Vegetables,0.7258746963907748,0.24156422819942236,0.09537639962385222
7,Northeast,Vegetables,-1.0223467311549705,0.5051545670076054,0.36619174313267144
8,Northeast,Vegetables,0.6252404468313852,1.071324673735714,-0.3626014982107706
9,Northeast,Vegetables,-0.6460154479065394,0.719284152033598,-0.9416821136266309
10,Northeast,Vegetables,-0.5116257160298524,2.939228487343439,-0.7063779304378649
11,Northeast,Vegetables,-0.21514030972980125,0.38476818143433866,-0.4738360690283176
12,Northeast,Vegetables,-0.25099767509325127,0.061902710857490696,0.6586776400327986
13,Northeast,Vegetables,0.23929321492500788,0.22159644559140448,-0.6317807248032093
14,Northeast,Vegetables,-0.4686610731848153,1.3034842295199325,0.3830433207599819
15,Northeast,Vegetables,-0.1704168818491496,1.9938954163464233,0.22291116791391116
16,Northeast,Vegetables,-0.4289072969563345,2.057734678076935,-0.561059036464795
17,Northeast,Vegetables,0.5603759223497023,1.780494822726075,-0.5683320470978028
18,Northeast,Vegetables,0.4320935840347489,0.32778459197082144,-0.5483721581039945
19,Northeast,Vegetables,1.308702715560166,0.23392862919718027,-0.8447773278582638
20,Northeast,Vegetables,1.037121237732691,0.02647741821904977,0.20616115416937225
21,Northeast,Vegetables,-0.35106215350562764,0.42179400225480396,-0.10355872253505896
22,Northeast,Vegetables,-0.964621547376331,0.12954306145645525,0.675020513589257
23,Northeast,Vegetables,0.7977545306723469,0.5818236527249521,0.2539370791684961
24,Northeast,Vegetables,0.563552073490477,0.2433395714809497,-0.18870808732341868
25,Northeast,Vegetables,-0.3714027984924982,0.2512739533558488,-0.892801783486015
26,Northeast,Vegetables,-0.1735016960480802,0.055685370694428284,0.036340232211137295
27,Northeast,Vegetables,-0.2978185859414304,1.4125649245236558,0.64900174572672
28,Northeast,Vegetables,0.19599276248443193,1.059377023273325,-0.5863577061464424
29,Northeast,Vegetables,-0.6964561339222054,0.4717495032276795,-1.0287352843859834
30,Northeast,Vegetables,0.5286426233615955,0.31475349577764666,-0.9907984385210836
31,Northeast,Vegetables,0.5159821350843323,0.6074348482954582,0.07681550315040513
32,Northeast,Vegetables,0.17498788076811503,1.292005408499257,-0.7662220209890657
33,Northeast,Vegetables,-0.05310206493198079,0.14054524494955936,0.24389988078993802
34,Northeast,Vegetables,0.45507157544938415,0.5160317141282639,-0.33392447145270654
35,Northeast,Vegetables,0.5476595911687211,0.2966545506690939,0.2635623371800711
36,Northeast,Vegetables,-0.12053577296591418,0.5851680369146746,-0.052379971383707105
37,Northeast,Vegetables,-0.41981166418002863,0.5717696659424908,-0.04569564305947569
38,Northeast,Vegetables,-0.8818942745901578,1.1884842377837659,-0.20834846549208091
39,Northeast,Vegetables,0.7259766065928243,0.1280271122300281,0.09229609574539165
40,Northeast,Vegetables,-0.32271115379429216,0.5034862298942748,-0.20447272878014347
41,Northeast,Vegetables,-0.4578875623269541,0.6833619293891188,1.2401979756933104
42,Northeast,Vegetables,0.6555405598680151,0.08533819498728601,0.11928390012079296
43,Northeast,Vegetables,-0.2850850875666849,1.3398295478956066,0.49620143818597556
44,Northeast,Vegetables,0.022952757178618537,0.5510123967844328,0.0627027116526194
45,Northeast,Vegetables,-0.32138692910702266,1.2457343674636048,0.12372898940962763
46,Northeast,Vegetables,0.37905228312962264,0.5314050873440483,-0.4363832741474292
47,Northeast,Vegetables,-0.3983930267164421,0.25413637390981114,0.07800828617570203
48,Northeast,Vegetables,-0.38198264597628256,1.1438878359226647,0.6812135610884157
49,Northeast,Vegetables,0.3571211791965445,0.12294329361369212,0.6653932891875012
50,Northeast,Vegetables,0.12935103456817035,0.4130106754601002,-0.10691376790837394
51,Northeast,Vegetables,0.09074864072170144,0.1800605095922947,-1.4611350740584816
52,Northeast,Vegetables,0.3909064205987137,0.6411634306637339,-0.3372415439062037
53,Northeast,Vegetables,0.313963277484391,1.5511708995439801,-0.70028899735746
54,Northeast,Vegetables,0.560426527126454,0.449665161781013,0.3452700128383032
55,Northeast,Vegetables,-0.5566089192706897,0.8634759889014643,0.12749624618340555
56,Northeast,Vegetables,0.06534451312436314,0.8160221936522009,-0.0520463089804591
57,Northeast,Vegetables,0.04783373064379047,0.37678941525518894,-0.0821708845749884
58,Northeast,Vegetables,-0.10217464292820033,2.8162839490228126,0.0029969475494865424
59,Northeast,Vegetables,1.0602137163456598,0.060263373437499476,-0.7932851397813164
60,Northeast,Vegetables,-0.41812032904241647,1.207787224346018,0.365215849484494
61,Northeast,Vegetables,-0.31925101299982,0.7016073278802715,-0.13702250367497099
62,Northeast,Vegetables,1.3769242172944256,0.29689988835404313,-0.054382672048266696
63,Northeast,Vegetables,-0.22707384122052338,0.5551785808639157,-0.1943544006819647
64,Northeast,Vegetables,0.024894726437688624,0.10550574430574973,-0.3871084342231722
65,Northeast,Vegetables,-0.6039046293347644,0.9097228695668858,-0.5811531564916859
66,Northeast,Vegetables,-0.1377206233843993,1.1955456112261773,-0.666371735254608
67,Northeast,Vegetables,0.10406049037695812,0.9111852446911813,0.5949966294943358
68,Northeast,Vegetables,0.9166736788951758,0.4171884705622991,-0.3181918414460406
69,Northeast,Vegetables,0.7116453102638164,0.42908642130593455,0.734946506374641
70,Northeast,Vegetables,-0.4782042037549534,0.38131481036543846,0.19549306008748552
71,Northeast,Vegetables,0.17486897360069847,1.0038543325243112,-0.0508853353363703
72,Northeast,Vegetables,0.2201220677530548,0.7201284430641017,-0.13681217563209996
73,Northeast,Vegetables,0.3758351632156683,2.255663851784897,0.35589711373909055
74,Northeast,Vegetables,1.1641604657401876,0.38769059041784637,-0.5445000888211108
75,Northeast,Vegetables,1.0707181709518985,0.5522554938711803,-0.527008376369627
76,Northeast,Vegetables,0.40015914974128297,0.34614088758826256,-0.6996414686191569
77,Northeast,Vegetables,0.5126925465559955,0.6438280183491265,0.09848056690288319
78,Northeast,Vegetables,0.11415976035401447,0.19750702070693174,0.1715042355611602
79,Northeast,Vegetables,0.8738692550269526,0.016284423564272912,-0.06519542225765432
80,Northeast,Vegetables,0.40568789999032717,0.021389170549809933,-0.027986000890279972
81,Northeast,Vegetables,-1.2726746970323586,1.5297942843689762,0.6598484291998339
82,Northeast,Vegetables,0.1498485889109465,0.04054035184284051,-0.05659370304758339
83,Northeast,Vegetables,0.33079725937886795,0.6651592446831942,-1.307973679033445
0,Midwest,Vegetables,-0.05001209824039722,0.39936222291241086,1.0291276174919008
1,Midwest,Vegetables,-0.37122534597845736,0.0989530522186124,-0.5036837836006013
2,Midwest,Vegetables,-0.6327540553752763,0.5817298839209557,0.8257289118486597
3,Midwest,Vegetables,-0.5064839538918336,0.33846040411541856,0.2153323943243603
4,Midwest,Vegetables,0.33712968176322233,0.9408783005611263,0.2804167836133109
5,Midwest,Vegetables,-0.42662718431738544,0.6791658020610005,0.11599744974923754
6,Midwest,Vegetables,0.38760869175458657,1.2574802872475148,-0.12595771557932767
7,Midwest,Vegetables,-0.9170686273517175,0.7892208316393774,-0.41213073296884567
8,Midwest,Vegetables,0.4133000359516526,1.407091369220606,-0.15030104304626404
9,Midwest,Vegetables,0.6503586251215963,0.3171640634536743,-0.5889308269418148
10,Midwest,Vegetables,0.5846158703611792,1.5204389560297922,0.2878858581355722
11,Midwest,Vegetables,1.37864850211029,0.3115375923613707,-0.5389399583687047
12,Midwest,Vegetables,-0.2767261326054031,0.4991642122005009,0.24352720732283845
13,Midwest,Vegetables,-0.010090921954516309,2.396151615787586,-0.24391214575243386
14,Midwest,Vegetables,0.5147245558639268,0.5602254202930212,0.9739796772040188
15,Midwest,Vegetables,-0.5601173945674371,0.12592835406862793,-0.2044317924954991
16,Midwest,Vegetables,0.3459921430989161,1.407256636684561,0.36099515867764914
17,Midwest,Vegetables,-0.36321893266105026,0.2816630319381753,-0.21023386203513617
18,Midwest,Vegetables,-0.2523661817420677,1.0551873618797623,0.013931290536114046
19,Midwest,Vegetables,0.05190194730866819,0.16431328933686018,-0.39739338281087555
20,Midwest,Vegetables,0.04685295477024699,1.6356481276300276,0.05071661229037966
21,Midwest,Vegetables,0.7741964247250942,0.5466955067930699,0.752464262497505
22,Midwest,Vegetables,-0.6517119774373948,0.3694173591211438,-0.01752913556117453
23,Midwest,Vegetables,0.8717354209858236,2.008739049123955,-0.6537193090199014
24,Midwest,Vegetables,0.23516242291088674,0.018827052352226568,0.0434324956601548
25,Midwest,Vegetables,-0.3635632074780852,0.1316333698729674,0.41340175019936504
26,Midwest,Vegetables,0.2757920986231538,1.440738726323271,0.762445545244825
27,Midwest,Vegetables,-0.42520689368177783,0.32550360541790724,-0.5247913788259787
28,Midwest,Vegetables,-0.18156151360410744,1.4717968269457966,-0.6509557050160285
29,Midwest,Vegetables,-0.8891128506136091,0.18105202820152044,-0.24580309870054984
30,Midwest,Vegetables,0.2908832866837096,1.0579069944107538,-0.021995087445535775
31,Midwest,Vegetables,-0.25216451074729335,0.3871103022247553,-0.4814219456446084
32,Midwest,Vegetables,0.19443466085009348,0.8935523784128906,0.2065489632773031
33,Midwest,Vegetables,1.1705371022036177,0.01693091214932383,-0.8142896008100694
34,Midwest,Vegetables,-0.3299896018213155,0.46989844488602683,0.5952463130871501
35,Midwest,Vegetables,0.5226168269778643,1.9788893211754486,0.07931960347038837
36,Midwest,Vegetables,0.21421863731850163,0.13324322178959846,-0.09395901374320965
37,Midwest,Vegetables,0.3095628741080203,0.6241947225946268,0.13136302859548998
38,Midwest,Vegetables,0.19602560764536764,1.0288623583253385,1.0879851948586878
39,Midwest,Vegetables,-1.1190076817739332,0.4923341965516393,0.14852146078206357
40,Midwest,Vegetables,-0.49754371416007254,0.3030402585864067,0.3383903581998441
41,Midwest,Vegetables,0.7907273167365463,0.30756912764718053,-0.7751815435070611
42,Midwest,Vegetables,-0.2607172359180302,0.828271514397669,0.20199587570453567
43,Midwest,Vegetables,0.4998133931924243,0.021992587371366314,0.14381234895086578
44,Midwest,Vegetables,-0.005628155388193572,0.5281217286722881,1.1297195510374454
45,Midwest,Vegetables,0.9078572974214929,0.060150687893231705,-0.3746147684211365
46,Midwest,Vegetables,-0.3636379174083723,0.2802130697915951,-0.6772665762587627
47,Midwest,Vegetables,-0.05002676833412321,0.3297423096373677,0.26609116567947333
48,Midwest,Vegetables,0.1430191158741278,0.2293695630505681,0.3061321321446635
49,Midwest,Vegetables,0.6026149473123652,0.8959019276964746,-0.22637203935532002
50,Midwest,Vegetables,0.3820507468180539,0.4292163892338673,0.04902469915223146
51,Midwest,Vegetables,0.44111003002512966,1.1096976460725938,0.9105956404649345
52,Midwest,Vegetables,-0.7284262612825751,0.10641614130387703,0.2572895259195217
53,Midwest,Vegetables,-0.25865358355292545,0.05834873873274761,-0.5560506311089066
54,Midwest,Vegetables,-0.6594540679564869,0.7494496336547615,-0.1318032885579985
55,Midwest,Vegetables,-0.4680193384283027,0.4966786509720565,0.44714245007448833
56,Midwest,Vegetables,0.22879326872595138,1.033006131480235,-0.6616863426394181
57,Midwest,Vegetables,-0.08095111627494968,0.046789293883538016,0.26122138203510736
58,Midwest,Vegetables,1.168039552008122,1.1349722804562412,0.15257573812154582
59,Midwest,Vegetables,0.3326975967125423,0.15254183827588955,0.2854253080134938
60,Midwest,Vegetables,0.16071771687495734,0.05855072910586993,-1.2708149708573953
61,Midwest,Vegetables,-0.06976885243432737,0.12291386087036005,-0.27118050998991977
62,Midwest,Vegetables,-0.22671662704552398,1.081596533401426,0.2731293442391046
63,Midwest,Vegetables,-0.23987381126420548,0.3740842003996173,0.07472513054122118
64,Midwest,Vegetables,-0.10846749367153039,0.4147552400827408,0.18269082247659027
65,Midwest,Vegetables,-0.3235153904065737,0.13596517965197563,-0.27802050092410496
66,Midwest,Vegetables,0.7587868222829453,1.8271132321808976,0.44389517400249573
67,Midwest,Vegetables,-0.8269098470499129,0.5750192800051801,-0.8632383790148765
68,Midwest,Vegetables,-0.2803555134869579,2.4357612069537646,0.0851929515146213
69,Midwest,Vegetables,-0.233651457046591,0.4648115297692928,0.6757848746447858
70,Midwest,Vegetables,-0.39343089991169466,0.0539734320094188,0.0637688470360597
71,Midwest,Vegetables,0.05757310573315038,2.6982830699374682,-0.588421033789778
72,Midwest,Vegetables,-0.06524785135218422,0.4441697982450326,0.12160754584705942
73,Midwest,Vegetables,-0.45463752499345145,0.20930361327148567,0.6490040542776035
74,Midwest,Vegetables,-0.3162552189427408,0.5026883006499875,0.11812874114644685
75,Midwest,Vegetables,0.11592062407410336,0.17306070252581746,-0.11468909003267612
76,Midwest,Vegetables,0.5677179710727318,0.7803853631981295,0.13863560188804055
77,Midwest,Vegetables,-0.15015202958554394,0.6901686669357698,0.9157250331988878
78,Midwest,Vegetables,0.24278716584316767,0.04600050548712412,-0.7154005084237104
79,Midwest,Vegetables,0.022954127578579116,0.3892914674555262,0.18750976987708942
80,Midwest,Vegetables,0.3320170336247871,0.30854592441270745,0.05221451866032434
81,Midwest,Vegetables,-0.029499247038945808,1.0592493401901089,-0.23142621493802928
82,Midwest,Vegetables,-0.1636355063117629,1.1290298488672734,-0.885537363818023
83,Midwest,Vegetables,0.7059969437024233,0.030956359866765124,0.11838665881084784
0,South,Vegetables,-0.09740587781664477,0.5487607195693335,-0.12313818990786718
1,South,Vegetables,-0.14647033284595443,0.024091086131823133,0.6989555193555761
2,South,Vegetables,-0.3914116584909318,0.4644970160939377,0.013178517447775526
3,South,Vegetables,0.6695453631652508,2.2926776557040536,0.5873304733976135
4,South,Vegetables,0.2436906154981726,1.8845576046777093,-0.24818031800613166
5,South,Vegetables,-0.22051869868167479,0.4912418430406214,-0.24933384955553622
6,South,Vegetables,0.19921433456042031,0.03686534271885951,0.3688040190416789
7,South,Vegetables,0.35601046291692534,0.015772641636431217,0.0695822166404072
8,South,Vegetables,-0.24960158625368997,0.16897077691340548,0.165907331606809
9,South,Vegetables,0.09567800465474277,0.3147858050941417,-0.17256557549314386
10,South,Vegetables,0.40133316410796954,4.204067218796683,-0.38706512972206
11,South,Vegetables,0.27564452625091,0.05290130525827408,-1.2311603194004033
12,South,Vegetables,-0.688222514302959,0.43133513505260146,-0.20653389365270297
13,South,Vegetables,0.07517285580641823,1.3598125725424453,-0.11571423865387541
14,South,Vegetables,-0.2290096080931435,1.5897804405405052,-0.34581528015502483
15,South,Vegetables,0.36194253319880115,0.1471832453960054,-0.020322506841045883
16,South,Vegetables,0.4231438062107328,0.39440644780794776,0.35735387856362155
17,South,Vegetables,-0.5951764630345291,0.03767555486410856,-0.460382513630067
18,South,Vegetables,0.22567420235962093,0.20693065226078033,-0.930642162905116
19,South,Vegetables,0.0907725789506447,1.24861602603755,-0.30745708160546587
20,South,Vegetables,1.1106749964996456,0.10054697593053182,0.6958159781709298
21,South,Vegetables,0.19861819917954443,0.6708721239592689,0.25291022910877103
22,South,Vegetables,-0.6325495274796591,0.8842121182350399,0.3898650150286907
23,South,Vegetables,-0.16804526565122443,1.0200623124277752,0.47911376348537926
24,South,Vegetables,-0.7877025107127525,0.22625606786459684,0.01851141220837082
25,South,Vegetables,-0.023430231210718223,0.9303617419732209,0.5190143658847215
26,South,Vegetables,0.2045433844833772,0.8339173420983634,-0.05662362046865274
27,South,Vegetables,0.8425401823514508,0.12379050999879837,-0.8253409133276552
28,South,Vegetables,0.15655257576824255,0.020573514824112255,0.03414254525695903
29,South,Vegetables,0.14283571963364503,0.8743740133661113,0.3534293475130401
30,South,Vegetables,-0.8492041680132543,2.2379843343170807,-0.1737693207235623
31,South,Vegetables,0.3766319769285434,1.884155112521953,-0.8063800805369441
32,South,Vegetables,-0.07170777494874543,1.0812022201156777,-0.6598779473714287
33,South,Vegetables,0.3551840936890236,2.668878684441248e-4,0.03199747714885265
34,South,Vegetables,-0.4143612297667596,0.47720702202986437,-0.3003454603303918
35,South,Vegetables,-0.16995993976434404,0.3588600226988395,-1.052608481001702
36,South,Vegetables,0.4806398264468953,1.2080923318302792,0.5613631089886588
37,South,Vegetables,0.5327325907392823,3.0737799202679015,-0.3772285430343666
38,South,Vegetables,0.04442185125454875,0.047566912757853665,-0.3630307867999156
39,South,Vegetables,0.07656738008758383,1.476684684707442,0.18134860235400763
40,South,Vegetables,-0.03404640027098518,0.22001616998265186,-0.09457465351228299
41,South,Vegetables,0.08426798746444764,0.15160613538076478,-0.528498436425699
42,South,Vegetables,-0.12584984950504868,0.01853884352991978,0.3225605984631999
43,South,Vegetables,0.44538522419633425,0.9545147642494036,-0.09395996637254561
44,South,Vegetables,0.1492047321331399,0.9005369338858209,0.07591552552806599
45,South,Vegetables,-0.7378919075575439,0.5033656712341389,0.5537809592327839
46,South,Vegetables,-0.39349127808566114,1.258239723685996,-1.109527896582763
47,South,Vegetables,-0.20117771095206535,0.7219056542682729,0.36295481328029894
48,South,Vegetables,0.22870989134005165,0.0889374390244484,-0.25345761701437314
49,South,Vegetables,0.8224005596835062,0.8061741770678006,0.21438768181084936
50,South,Vegetables,-1.0804509903471788,1.1546888512309552,0.34384994821123704
51,South,Vegetables,0.3135890149556152,0.9236893498369139,0.02716200482088603
52,South,Vegetables,0.2422843370880074,0.4806979133988578,-0.07766077524043283
53,South,Vegetables,-0.23242469070259628,0.9943794211753154,0.19825454333726553
54,South,Vegetables,1.0587281864476692,0.7698358043003974,-0.375329183947996
55,South,Vegetables,-0.372348287572439,0.4557676225279768,0.1717818936788062
56,South,Vegetables,-0.3368878725299239,1.767791821226899,-0.19988653612696608
57,South,Vegetables,-0.6861460168113306,0.13972357338912883,0.11370327888170638
58,South,Vegetables,-0.5170790070880505,0.1300935735926032,-0.9354702424797855
59,South,Vegetables,0.11052371324361605,0.4440286907677849,0.5457279169613836
60,South,Vegetables,-0.02830494594508514,0.5064603158303183,-0.14763780295890355
61,South,Vegetables,0.604271838703338,0.48213988859874074,1.2581650525241292
62,South,Vegetables,-0.1168455913321006,0.17574620836724836,-0.044738810631135204
63,South,Vegetables,0.13799950494111862,0.6847950108069263,-0.07077813455560537
64,South,Vegetables,-0.03063511776907245,1.478688089513616,0.3045202813968751
65,South,Vegetables,-0.27020866513171776,0.34838051334249853,-0.19894209652941292
66,South,Vegetables,0.8561991697526173,0.016381669330611665,-0.05704045556091171
67,South,Vegetables,1.113980137374239,0.8573821565477134,0.21193953850155176
68,South,Vegetables,0.10288829329925675,0.07743237757434447,0.006993541924272342
69,South,Vegetables,-0.3873301143814714,0.7760498672987317,-0.28046083120013043
70,South,Vegetables,0.0431749629562478,0.8759065431573074,0.11233310618534453
71,South,Vegetables,-0.5452004541375205,0.16429600567590957,-1.047131721382511
72,South,Vegetables,-0.16389523529199174,0.9784881111916067,-0.5771784174573963
73,South,Vegetables,-0.32447563713298405,1.4702563744439923,-0.3907478686124148
74,South,Vegetables,0.262028290408518,0.5886209122556528,0.2018423884928491
75,South,Vegetables,-0.5650604779647392,0.10398134899636109,0.03974477871551361
76,South,Vegetables,-0.11580073969621975,0.7241422316400291,-0.6125004587335072
77,South,Vegetables,0.27835954178463296,0.3078685120368997,-0.4639719763506407
78,South,Vegetables,-0.7706909675757182,0.08472967986017466,-0.561598181041312
79,South,Vegetables,0.39438127906169146,1.98140357820134,0.508478654158645
80,South,Vegetables,0.26997460295328185,0.0094589971925737,0.26481615740935
81,South,Vegetables,-0.4691959528000576,0.2837927844375372,0.727449904240561
82,South,Vegetables,-0.4778479602515882,1.3341472458776,-0.6543711349743219
83,South,Vegetables,-0.11357031332424004,0.845604900004871,0.030312631775466413
0,West,Vegetables,0.15033489566305408,0.9192149005550228,-0.41670121784810804
1,West,Vegetables,0.17889284357492138,0.21182582713663578,1.2382722212726283
2,West,Vegetables,0.9919473318246732,0.34757750539139676,0.2380641832415154
3,West,Vegetables,-0.571153935370198,1.2866724368866445,0.463551453515533
4,West,Vegetables,-0.8021025785227316,1.2465333577927113,-0.34226467902038804
5,West,Vegetables,-0.5671945548536498,0.3623612678299347,-0.6830776191125751
6,West,Vegetables,-0.4962458871788488,0.184617443010211,0.516809496339271
7,West,Vegetables,0.8856123366038634,1.0628713120456696,-0.1441858262363644
8,West,Vegetables,0.3191255660854856,0.25800274653981126,0.16730566384871012
9,West,Vegetables,0.13309386179879468,0.1676643081009388,0.849546047595936
10,West,Vegetables,0.5238992113176332,1.6823415593956155,-0.15866223314075192
11,West,Vegetables,-0.31194138052756387,0.6328025826283377,0.3855485268948128
12,West,Vegetables,0.22932682537256965,0.302264381510516,-0.3502554931788047
13,West,Vegetables,-0.7001439605215196,0.04479658603668213,0.6538961141777395
14,West,Vegetables,-0.05462290289124679,0.231008551393946,-0.48795350322745895
15,West,Vegetables,0.6456247231689987,1.3317993940846287,-0.7059318803470095
16,West,Vegetables,-0.2377704983035671,0.5353850853781792,0.6564627801514122
17,West,Vegetables,-0.024258146148856522,1.061455001377678,0.14251268649950247
18,West,Vegetables,-0.3414755921517426,0.03729938715696335,-0.17395548258599242
19,West,Vegetables,0.2510818965325633,1.5423583599503639,-0.5689347199748223
20,West,Vegetables,-0.48117242439957253,0.1088170384367307,-0.8812727982513663
21,West,Vegetables,-0.40264278798674596,0.5784092057703336,-0.3384470401881265
22,West,Vegetables,-0.10967126493703737,0.39925681706517935,-0.4721864049413391
23,West,Vegetables,0.07707399852666239,1.032336014815313,-0.005105200418676836
24,West,Vegetables,-0.06375419306445876,1.4511693528944494,0.3277425512855178
25,West,Vegetables,0.3942925642714847,0.71145341170013765,-0.6758816549678938
26,West,Vegetables,1.0963980201400068,1.052145774342112,-0.2870937652110056
